image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
000658.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000658.jpg,217,78,262,199,0,0.7363783121109009,320,240
000658.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000658.jpg,108,97,126,136,0,0.7498543858528137,320,240
000659.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000659.jpg,108,97,126,136,0,0.770344614982605,320,240
000659.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000659.jpg,215,80,265,195,0,0.8704901337623596,320,240
000660.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000660.jpg,108,97,126,136,0,0.8269055485725403,320,240
000660.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000660.jpg,215,81,265,195,0,0.8576235771179199,320,240
000661.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000661.jpg,214,80,265,196,0,0.8308132290840149,320,240
000661.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000661.jpg,107,97,126,136,0,0.8656176924705505,320,240
000662.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000662.jpg,214,78,265,197,0,0.8363887071609497,320,240
000662.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000662.jpg,107,97,126,136,0,0.8760714530944824,320,240
000663.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000663.jpg,217,78,261,201,0,0.5712697505950928,320,240
000663.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000663.jpg,106,96,125,137,0,0.8718515038490295,320,240
000664.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000664.jpg,216,79,262,200,0,0.570157527923584,320,240
000664.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000664.jpg,106,96,125,137,0,0.8575200438499451,320,240
000665.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000665.jpg,216,98,261,203,0,0.33100444078445435,320,240
000665.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000665.jpg,105,96,125,137,0,0.8803717494010925,320,240
000666.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000666.jpg,216,98,261,203,0,0.3553205132484436,320,240
000666.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000666.jpg,105,96,125,137,0,0.8855578303337097,320,240
000667.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000667.jpg,217,99,259,204,0,0.6799197793006897,320,240
000667.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000667.jpg,105,96,124,137,0,0.8919849395751953,320,240
000668.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000668.jpg,217,99,259,204,0,0.5911731719970703,320,240
000668.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000668.jpg,106,96,124,137,0,0.8370890021324158,320,240
000669.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000669.jpg,220,102,259,200,0,0.6024407744407654,320,240
000669.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000669.jpg,105,97,123,137,0,0.7956528663635254,320,240
000670.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000670.jpg,220,102,258,201,0,0.5007231831550598,320,240
000670.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000670.jpg,105,96,123,137,0,0.7952720522880554,320,240
000671.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000671.jpg,229,98,273,206,0,0.2976363003253937,320,240
000671.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000671.jpg,105,96,122,136,0,0.788504421710968,320,240
000672.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000672.jpg,229,97,273,207,0,0.3267209827899933,320,240
000672.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000672.jpg,105,96,122,136,0,0.8196677565574646,320,240
000673.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000673.jpg,105,97,122,135,0,0.7747161984443665,320,240
000674.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000674.jpg,105,97,122,135,0,0.7554129958152771,320,240
000675.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000675.jpg,104,96,122,136,0,0.8289478421211243,320,240
000676.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000676.jpg,243,102,283,201,0,0.2627943158149719,320,240
000676.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000676.jpg,104,96,122,135,0,0.8070135712623596,320,240
000677.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000677.jpg,242,100,284,203,0,0.35038894414901733,320,240
000677.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000677.jpg,103,97,122,136,0,0.8752322793006897,320,240
000678.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000678.jpg,242,101,285,203,0,0.5198602676391602,320,240
000678.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000678.jpg,103,97,122,135,0,0.8761318922042847,320,240
000679.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000679.jpg,244,103,285,203,0,0.6274003982543945,320,240
000679.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000679.jpg,103,97,121,136,0,0.847244381904602,320,240
000680.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000680.jpg,244,104,285,201,0,0.5241787433624268,320,240
000680.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000680.jpg,103,97,121,136,0,0.8646495342254639,320,240
000681.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000681.jpg,247,117,284,207,0,0.5062585473060608,320,240
000681.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000681.jpg,102,97,122,136,0,0.8768002390861511,320,240
000682.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000682.jpg,247,117,284,208,0,0.380206435918808,320,240
000682.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000682.jpg,102,96,122,136,0,0.874273419380188,320,240
000683.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000683.jpg,246,114,286,211,0,0.4766017198562622,320,240
000683.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000683.jpg,100,95,119,137,0,0.8934757113456726,320,240
000684.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000684.jpg,247,114,286,211,0,0.5418054461479187,320,240
000684.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000684.jpg,100,95,119,137,0,0.8931393027305603,320,240
000685.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000685.jpg,100,95,118,137,0,0.9117919206619263,320,240
000686.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000686.jpg,101,96,118,137,0,0.8583997488021851,320,240
000687.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000687.jpg,100,97,117,137,0,0.8320904970169067,320,240
000688.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000688.jpg,101,97,117,137,0,0.7855347394943237,320,240
000689.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000689.jpg,259,59,294,196,0,0.2644265294075012,320,240
000689.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000689.jpg,100,99,116,136,0,0.7022875547409058,320,240
000690.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000690.jpg,99,99,116,136,0,0.7800029516220093,320,240
000691.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000691.jpg,98,97,115,136,0,0.7953929305076599,320,240
000692.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000692.jpg,98,97,115,136,0,0.8044753074645996,320,240
000693.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000693.jpg,97,97,115,136,0,0.8036500811576843,320,240
000694.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000694.jpg,98,97,115,136,0,0.8314017057418823,320,240
000695.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000695.jpg,97,98,115,136,0,0.7969534397125244,320,240
000696.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000696.jpg,97,98,114,135,0,0.7353742718696594,320,240
000697.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000697.jpg,97,98,114,136,0,0.7446688413619995,320,240
000698.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000698.jpg,96,97,114,136,0,0.7182035446166992,320,240
000699.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000699.jpg,96,97,114,136,0,0.7287041544914246,320,240
000700.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000700.jpg,96,96,114,136,0,0.7605242729187012,320,240
000701.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000701.jpg,96,97,114,136,0,0.7384422421455383,320,240
000702.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000702.jpg,286,105,320,221,0,0.31862524151802063,320,240
000702.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000702.jpg,95,96,113,136,0,0.7955713272094727,320,240
000703.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000703.jpg,286,106,320,219,0,0.2846141457557678,320,240
000703.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000703.jpg,95,98,113,136,0,0.7398358583450317,320,240
000704.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000704.jpg,95,96,113,137,0,0.8132205605506897,320,240
000705.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000705.jpg,95,96,113,136,0,0.8049991130828857,320,240
000706.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000706.jpg,268,109,309,220,0,0.2770904302597046,320,240
000706.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000706.jpg,94,95,113,137,0,0.8458129167556763,320,240
000707.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000707.jpg,268,107,309,221,0,0.29008662700653076,320,240
000707.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000707.jpg,94,97,113,136,0,0.7863674759864807,320,240
000708.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000708.jpg,269,109,312,220,0,0.3971582055091858,320,240
000708.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000708.jpg,285,62,319,167,0,0.6276707649230957,320,240
000708.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000708.jpg,93,95,112,137,0,0.8729774951934814,320,240
000709.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000709.jpg,270,109,311,220,0,0.29163458943367004,320,240
000709.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000709.jpg,283,60,320,169,0,0.6890914440155029,320,240
000709.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000709.jpg,94,96,112,136,0,0.8507829308509827,320,240
000710.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000710.jpg,279,100,320,226,0,0.2810784578323364,320,240
000710.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000710.jpg,287,60,320,169,0,0.4476456940174103,320,240
000710.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000710.jpg,93,96,112,137,0,0.8643553853034973,320,240
000711.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000711.jpg,279,101,320,226,0,0.2847493290901184,320,240
000711.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000711.jpg,286,62,320,167,0,0.5901584029197693,320,240
000711.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000711.jpg,93,95,112,137,0,0.8578011989593506,320,240
000712.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000712.jpg,290,67,320,164,0,0.5769758820533752,320,240
000712.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000712.jpg,283,111,320,216,0,0.6188521385192871,320,240
000712.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000712.jpg,93,96,111,137,0,0.8426441550254822,320,240
000713.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000713.jpg,283,110,320,217,0,0.5227111577987671,320,240
000713.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000713.jpg,290,66,320,165,0,0.5571832060813904,320,240
000713.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000713.jpg,93,97,112,136,0,0.8313031196594238,320,240
000714.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000714.jpg,292,72,320,178,0,0.48786723613739014,320,240
000714.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000714.jpg,93,97,110,136,0,0.7412159442901611,320,240
000715.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000715.jpg,293,71,320,178,0,0.5767410397529602,320,240
000715.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000715.jpg,93,98,110,136,0,0.7363068461418152,320,240
000716.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000716.jpg,295,78,319,173,0,0.36460286378860474,320,240
000716.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000716.jpg,93,97,110,136,0,0.7475777864456177,320,240
000717.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000717.jpg,93,98,110,136,0,0.7217217683792114,320,240
000718.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000718.jpg,93,96,110,137,0,0.8035151958465576,320,240
000719.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000719.jpg,93,96,110,136,0,0.7988154292106628,320,240
000720.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000720.jpg,93,96,110,136,0,0.788580596446991,320,240
000721.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000721.jpg,93,97,110,136,0,0.7774816751480103,320,240
000722.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000722.jpg,92,96,110,136,0,0.7897906303405762,320,240
000723.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000723.jpg,92,96,110,136,0,0.7942430377006531,320,240
000724.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000724.jpg,92,96,110,136,0,0.7964743971824646,320,240
000725.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000725.jpg,93,96,110,136,0,0.7923637628555298,320,240
000726.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000726.jpg,91,97,109,136,0,0.8080460429191589,320,240
000727.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000727.jpg,91,97,109,136,0,0.8098700642585754,320,240
000728.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000728.jpg,91,98,109,136,0,0.814555287361145,320,240
000729.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000729.jpg,92,97,109,136,0,0.8137035965919495,320,240
000730.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000730.jpg,91,97,108,136,0,0.8064143657684326,320,240
000731.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000731.jpg,91,98,109,135,0,0.8060706257820129,320,240
000732.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000732.jpg,91,97,109,136,0,0.7946389317512512,320,240
000733.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000733.jpg,88,95,106,137,0,0.9108991026878357,320,240
000734.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000734.jpg,89,96,105,137,0,0.8690060973167419,320,240
000735.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000735.jpg,89,93,105,138,0,0.8358339071273804,320,240
000736.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000736.jpg,89,95,105,138,0,0.8086873292922974,320,240
000737.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000737.jpg,89,96,104,137,0,0.7846786379814148,320,240
000738.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000738.jpg,89,96,104,137,0,0.7869457006454468,320,240
000739.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000739.jpg,88,97,104,137,0,0.7981446981430054,320,240
000740.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000740.jpg,88,99,104,137,0,0.581165611743927,320,240
000741.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000741.jpg,88,99,104,136,0,0.557970404624939,320,240
000742.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000742.jpg,87,95,103,138,0,0.653950035572052,320,240
000743.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000743.jpg,87,96,103,137,0,0.6342127323150635,320,240
000744.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000744.jpg,87,97,103,136,0,0.7251198291778564,320,240
000745.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000745.jpg,87,96,103,137,0,0.6529480814933777,320,240
000746.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000746.jpg,86,98,102,136,0,0.7532837390899658,320,240
000747.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000747.jpg,86,98,102,135,0,0.7549557685852051,320,240
000748.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000748.jpg,86,98,102,136,0,0.8373503684997559,320,240
000749.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000749.jpg,86,98,102,135,0,0.7665203213691711,320,240
000750.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000750.jpg,86,98,102,135,0,0.8497609496116638,320,240
000751.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000751.jpg,86,99,102,135,0,0.840670645236969,320,240
000752.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000752.jpg,86,98,102,136,0,0.8295400142669678,320,240
000753.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000753.jpg,86,99,101,135,0,0.8280177712440491,320,240
000754.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000754.jpg,86,99,101,135,0,0.7906374335289001,320,240
000755.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000755.jpg,86,99,101,135,0,0.8068236112594604,320,240
000756.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000756.jpg,86,99,101,135,0,0.7984088063240051,320,240
000757.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000757.jpg,86,98,101,136,0,0.7939158082008362,320,240
000758.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000758.jpg,86,99,101,135,0,0.7099258303642273,320,240
000759.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000759.jpg,86,99,101,135,0,0.7602546215057373,320,240
000760.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000760.jpg,86,99,102,135,0,0.8066196441650391,320,240
000761.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000761.jpg,86,98,101,135,0,0.7524096369743347,320,240
000762.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000762.jpg,86,98,101,136,0,0.7972472906112671,320,240
000763.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000763.jpg,86,98,102,136,0,0.7602882981300354,320,240
000764.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000764.jpg,86,98,102,136,0,0.8012376427650452,320,240
000765.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000765.jpg,87,98,101,136,0,0.7631404399871826,320,240
000766.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000766.jpg,86,98,101,136,0,0.7066092491149902,320,240
000767.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000767.jpg,86,98,101,136,0,0.7160795331001282,320,240
000768.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000768.jpg,86,99,102,135,0,0.6833879947662354,320,240
000769.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000769.jpg,86,98,102,136,0,0.7915926575660706,320,240
000770.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000770.jpg,86,98,102,136,0,0.7440807819366455,320,240
000771.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000771.jpg,86,98,102,136,0,0.7638536095619202,320,240
000772.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000772.jpg,86,97,102,136,0,0.742486298084259,320,240
000773.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000773.jpg,86,98,102,136,0,0.7582684755325317,320,240
000774.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000774.jpg,86,98,103,136,0,0.8228188753128052,320,240
000775.jpg,C:\Users\sreekanth.tammana\Desktop\TrainYourOwnYOLO\Data\Source_Images\Test_Images\000775.jpg,86,98,103,137,0,0.8667639493942261,320,240
